ProbeName,GSM1149106_M_Ns3.txt:gProcessedSignal(normalized),GSM1149107_M_Ns4.txt:gProcessedSignal(normalized),GSM1149108_M_Ns5.txt:gProcessedSignal(normalized),GSM1149109_M_Ns6.txt:gProcessedSignal(normalized),GSM1149110_M_Ns7.txt:gProcessedSignal(normalized),GSM1149111_M_Ns8.txt:gProcessedSignal(normalized),GSM1149112_M_Ns9.txt:gProcessedSignal(normalized),GSM1149113_M_Ns10.txt:gProcessedSignal(normalized),GSM1149114_M_Ns11.txt:gProcessedSignal(normalized),GSM1149115_M_Ns12.txt:gProcessedSignal(normalized),GSM1149116_M_Ns13.txt:gProcessedSignal(normalized),GSM1149117_M_Ns14.txt:gProcessedSignal(normalized),GSM1149118_M_Sm1.txt:gProcessedSignal(normalized),GSM1149119_M_Sm2.txt:gProcessedSignal(normalized),GSM1149120_M_Sm3.txt:gProcessedSignal(normalized),GSM1149121_M_Sm4.txt:gProcessedSignal(normalized),GSM1149122_M_Sm5.txt:gProcessedSignal(normalized),GSM1149123_M_Sm6.txt:gProcessedSignal(normalized),GSM1149124_M_Sm8.txt:gProcessedSignal(normalized),GSM1149125_M_Sm9.txt:gProcessedSignal(normalized),GSM1149126_M_Sm10.txt:gProcessedSignal(normalized),GSM1149127_M_SM11.txt:gProcessedSignal(normalized),GSM1149128_M_Sm12.txt:gProcessedSignal(normalized),GSM1149129_M_Sm13.txt:gProcessedSignal(normalized),GSM1149130_F_Ns1.txt:gProcessedSignal(normalized),GSM1149131_F_Ns3.txt:gProcessedSignal(normalized),GSM1149132_F_Ns5.txt:gProcessedSignal(normalized),GSM1149133_F_Ns6.txt:gProcessedSignal(normalized),GSM1149134_F_Ns7.txt:gProcessedSignal(normalized),GSM1149135_F_Ns8.txt:gProcessedSignal(normalized),GSM1149136_F_Ns9.txt:gProcessedSignal(normalized),GSM1149137_F_Ns10.txt:gProcessedSignal(normalized),GSM1149138_F_Ns11.txt:gProcessedSignal(normalized),GSM1149139_F_Ns12.txt:gProcessedSignal(normalized),GSM1149140_F_Ns13.txt:gProcessedSignal(normalized),GSM1149141_F_Ns14.txt:gProcessedSignal(normalized),GSM1149142_F_Sm1.txt:gProcessedSignal(normalized),GSM1149143_F_Sm2.txt:gProcessedSignal(normalized),GSM1149144_F_Sm3.txt:gProcessedSignal(normalized),GSM1149145_F_Sm4.txt:gProcessedSignal(normalized),GSM1149146_F_Sm5.txt:gProcessedSignal(normalized),GSM1149147_F_Sm6.txt:gProcessedSignal(normalized),GSM1149148_F_Sm7.txt:gProcessedSignal(normalized),GSM1149149_F_Sm8.txt:gProcessedSignal(normalized),GSM1149150_F_Sm9.txt:gProcessedSignal(normalized),GSM1149151_F_Sm10.txt:gProcessedSignal(normalized),GSM1149152_F_Sm11.txt:gProcessedSignal(normalized),GSM1149153_F_Sm12.txt:gProcessedSignal(normalized),GeneSymbol,EntrezGeneID,Go
A_24_P73862,3.724361,3.6980808,3.549519,3.9632483,5.1390667,4.32961,4.880188,3.8156297,3.9553378,4.4280124,4.247303,5.0228457,2.8763587,3.153083,5.196891,6.2373643,4.6251345,5.308742,5.1965513,4.3879457,5.256638,4.676805,6.8213058,4.1819344,4.3532944,4.525765,3.1698341,3.2264407,4.1901565,4.446542,4.5236044,4.624955,5.175295,4.586318,4.757792,7.052589,2.2865012,3.0233219,3.6403816,5.1533313,4.528005,4.0551295,4.0278945,4.7721148,4.416093,4.81346,4.3410378,4.1096764,C1QTNF1,114897.0,GO:0005515|GO:0010544|GO:0051897|GO:0005581|GO:0005518|GO:0090331|GO:2000860|GO:0005615|GO:0007204|GO:0010906|GO:0010628|GO:0070208|GO:0005887|GO:0051260|GO:0043410
A_32_P450587,0.0,0.0,0.0,0.0,0.0,0.719194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6256711,0.0,0.0,0.0,0.0,0.0,0.0,2.6690292,4.5080366,0.0,0.0,0.0,5.041187,0.70771384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.480879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCDC171,203238.0,
A_24_P929231,0.0,0.0,0.0,0.0,1.6192712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0612998,0.0,0.0,6.1225533,4.1864924,1.10317,4.524312,0.0,0.0,0.0,0.0,3.4942136,0.0,0.0,0.59556377,0.0,2.333019,0.0,0.0,0.0,2.0507534,7.0279746,0.0,0.0,0.0,2.1452372,1.4692154,0.0,0.0,0.0,0.0,1.5746993,0.7778636,0.0,,,
A_32_P80816,0.0,0.0,0.5948829,1.4560443,1.4115819,1.1260788,2.468765,0.0,0.0,2.8893247,0.0,0.0,0.0,0.0,4.0949616,1.6749487,0.0,2.393146,1.7288822,1.7383709,4.5046787,5.519304,2.8093178,0.0,2.7588174,2.2539642,0.0,3.0321443,1.933872,3.8910847,0.33975542,0.0,2.0068638,0.0,2.507463,7.534494,2.085186,0.99908805,0.0,3.8051934,2.6662383,0.0,0.07793069,0.0,0.0,0.0,0.0,0.0,SIGLECL1,284369.0,GO:0016021
A_24_P712198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968016,0.0,0.0,5.570817,6.93334,0.7562658,3.427841,0.0,0.0,0.0,0.4254002,4.1376033,0.0,0.0,1.9142331,0.0,0.0,0.0,6.113159,0.0,2.6868796,6.114921,0.0,0.0,0.0,0.0,1.460838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A_24_P910360,1.1241627,0.561377,1.9368672,2.4801483,3.1773565,0.0,3.798143,3.3282692,1.2811209,2.8993585,2.3874671,2.9612055,3.4932501,1.5306675,4.647223,3.0544727,2.1322649,2.7261114,3.384464,3.7076564,3.352154,3.4338393,2.9702873,2.585685,3.3492944,2.8420331,4.4059377,2.6713285,3.218567,2.9173894,2.3962374,2.3075511,2.261737,1.6472377,3.165457,0.0,2.7754245,2.0661488,2.305759,0.017274836,2.3279276,0.64263684,1.9214783,2.18285,3.3815947,3.0842042,3.4747305,2.9798076,,,
A_24_P931306,0.0,3.2868407,2.5584629,2.4919596,0.0,0.0,1.3301305,0.0,0.0,0.0,0.0,1.7690545,2.9832373,2.3807142,0.0,0.0,3.7048564,4.2022576,2.467338,3.492489,4.464035,2.1935768,1.9202422,0.0,3.5211625,2.2014918,1.629366,0.0,1.9157132,1.5153068,0.0,2.4425,1.1232723,0.0,2.8932455,0.0,2.3396533,2.3800006,0.0,0.0,0.0,0.0,0.0,1.807338,0.69066477,0.0,0.0,0.6229294,,,
A_24_P481431,5.2275352,5.45598,5.3651433,4.8655906,6.038716,5.0782743,6.4703712,6.025227,5.7093205,5.868805,5.6191545,6.2469783,5.0859714,6.196517,5.193955,6.0901146,4.9759464,5.178984,5.6913605,7.218178,5.1440306,5.91713,6.434801,6.640841,5.149864,5.5038514,4.787294,6.071759,5.971054,5.991307,5.7283506,6.308334,6.2090764,6.3872952,6.480168,6.3381295,5.300226,5.1892533,5.9682493,6.08032,5.0581813,5.3428507,5.053784,5.129241,5.0278754,5.3645697,5.201801,6.1933923,SCAI,286205.0,GO:0005515|GO:0031965|GO:0030336|GO:0006355|GO:0005737|GO:0035024|GO:0003714|GO:0005634|GO:0016021|GO:0006351
A_32_P232198,1.345725,4.601392,0.72238386,2.1721768,0.0,2.8267775,4.7422085,3.483296,2.3209567,0.0,2.4176147,4.1329503,0.5435721,3.2076788,2.961854,3.362735,4.5742292,3.1553168,3.8854916,2.5371733,2.3701997,2.652683,3.369497,3.3413808,5.3216977,3.781796,2.8815641,2.5693278,3.9314137,5.0826287,3.8858397,1.7281191,3.7745752,0.0,3.8944724,6.6980143,0.69662863,3.690691,2.255597,1.7137944,3.0644429,2.8050787,0.0,4.1474857,3.4481966,3.3113034,2.1282403,2.2596934,PPP1R3G,648791.0,GO:2000467|GO:0005737|GO:0045725|GO:2001069|GO:0019903|GO:0042593
A_32_P53093,0.0,0.7966186,0.0,0.0,0.0,0.0,1.4128178,0.0,0.0,0.0,0.3601856,1.4066613,0.94187254,0.0,5.363608,0.0,2.4178321,0.0,2.6569254,3.360863,4.1999207,1.873077,4.3001046,1.4438857,1.2607844,0.0,0.0,0.0,0.57821417,3.1423345,0.0,1.7517945,0.0,0.0,1.7488235,0.0,0.0,0.0,1.1164566,1.0421435,0.5395072,2.5057445,0.42392236,3.3521569,0.0,2.0060825,2.2243516,0.0,lnc-KIAA0125-2,,
A_24_P355626,0.0,0.0,0.0,1.5470825,0.0,0.0,2.358784,0.0,0.0,0.0,2.1544464,1.7935197,0.0,1.1237139,4.1570435,3.779639,0.44887763,2.6129766,2.9619887,3.2644608,4.07904,0.64637095,2.7270968,2.4129446,0.61398983,0.0,0.0,1.7263972,0.0,2.8670857,0.0,0.0,0.009521972,2.6751242,2.7424746,0.0,2.9130266,0.54260284,0.0,1.1735042,3.1340647,0.0,0.0,2.6399968,2.184335,2.0628905,1.6686546,0.0,ABCG4,64137.0,GO:0005515|GO:0033344|GO:0046982|GO:0005886|GO:0017127|GO:0008152|GO:0016021|GO:0055085|GO:0016887|GO:0005524|GO:0042803
A_23_P149946,3.7580025,4.488744,3.9239545,3.316924,4.6185975,4.6535916,5.2714624,4.6346893,4.462863,4.8436704,4.4144325,6.0870423,3.6919093,4.1288624,5.4548717,5.384747,4.4868355,6.3148623,5.141517,5.089538,5.6277733,4.95782,5.0851307,4.9636693,4.716002,3.6332068,4.41307,4.561425,4.7187867,5.200869,4.8973722,5.472059,5.2322583,4.801736,5.1065135,5.822051,3.0469263,3.8451238,4.225487,5.286864,5.1399956,4.2367926,3.5113897,4.705927,5.109589,5.0575213,4.5988975,4.0137787,CDHR1,92211.0,GO:0005886|GO:0005509|GO:0016021|GO:0007156
A_24_P803246,0.8624252,0.0,0.0,0.0,2.5201073,0.0,0.0,0.0,0.0,0.0,0.0,1.3643528,1.4569511,0.0,5.3434377,0.0,1.960208,2.2233567,1.2154878,0.0,2.401838,3.8684566,1.1762576,0.0,0.0,2.1659255,0.0,5.134232,0.0,0.0,0.0,6.3825383,0.0,0.0,2.2703674,7.302752,0.0,0.0,0.0,0.0,1.0127273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A_23_P144521,0.0,0.0,0.9645724,0.0,0.0,0.0,0.0,0.0,1.3394322,0.0,0.0,0.0,0.0,0.025819674,0.0,2.5958219,0.0,4.0331798,2.4687908,3.3470817,3.107702,5.0042496,0.0,2.9801302,1.0498321,2.546396,0.0,1.1764715,0.0,0.0,0.0,0.0,2.0969696,0.50440377,0.0,0.0,0.4973497,0.0,0.0,2.937637,0.5256219,0.0,0.0,1.6511587,0.6512818,0.968177,0.0,0.0,ADAMTS3,9508.0,GO:0005515|GO:0005578|GO:0005576|GO:1900748|GO:0005615|GO:0010573|GO:0031012|GO:0004175|GO:0016485|GO:0030198|GO:0030199|GO:0030574|GO:0006508|GO:0008270|GO:0043206|GO:0032964|GO:0004222|GO:0008201|GO:0070062
A_24_P931859,6.5904675,7.2299523,7.694532,7.4350877,7.6728463,7.4194913,8.502999,8.617116,8.456855,7.7028685,8.148415,8.2925205,5.8624616,7.0406065,7.086618,7.208319,6.5481024,7.163244,7.8032203,7.5433826,7.780082,6.8805094,7.9730525,7.977932,6.5329475,4.1879134,5.719293,7.543463,6.534388,8.055693,7.5189404,7.886137,7.7129025,7.764846,7.69893,7.9294553,7.6089272,7.5537424,7.79045,7.2713733,7.0451655,8.471552,7.829509,8.091847,6.806981,8.051928,7.855709,8.2340355,PDE9A,5152.0,GO:0005515|GO:0048471|GO:0005794|GO:0004114|GO:0005783|GO:0047555|GO:0032587|GO:0019934|GO:0046872|GO:0005829|GO:0007165|GO:0007596|GO:0008152|GO:0043204
A_24_P257259,7.8382173,8.649017,8.9649515,8.786972,8.923704,8.621588,9.496122,9.195436,9.044121,9.0325165,8.887812,8.91396,8.129432,7.93536,8.733978,9.0213585,8.551498,8.716815,8.360193,8.780552,8.428959,8.36845,8.769552,8.602844,8.025194,8.105507,7.6775675,7.8862653,8.310766,8.690991,8.775688,8.77292,8.752212,8.702083,8.835084,8.512031,8.115496,8.388567,8.520509,8.755506,8.757507,8.747652,8.563432,8.414482,8.708536,8.6593,8.613835,8.111429,MOBP,4336.0,GO:0005739|GO:0048471|GO:0019911|GO:0007399
A_24_P916808,3.4618952,3.279504,2.7244928,3.553969,2.1387417,0.5776121,4.061458,2.6916194,3.3803568,4.171516,3.7887912,3.967862,2.9836996,2.5540838,7.3780737,3.5466762,5.706538,3.1665223,4.9118686,4.7570643,4.71132,4.4603314,3.985012,5.3788733,5.6057706,2.8432164,3.91502,2.6392803,0.9406336,4.2651706,3.9655626,4.857032,4.3475313,4.012226,4.943497,8.585111,2.8199184,4.1565714,2.6334908,3.1829882,4.7818027,3.7723978,4.138714,5.0013413,4.1351266,4.038588,4.5737553,4.84921,CRTC3,64784.0,GO:0097009|GO:0032793|GO:0008140|GO:0005737|GO:0050995|GO:0051289|GO:0045944|GO:0016032|GO:0005654|GO:0043951|GO:0006351
A_24_P763361,2.7741926,3.8312926,2.6393473,1.3499517,3.8629827,3.4204917,4.395432,4.2688723,3.7135024,3.0675688,3.397714,5.0889964,2.8521078,2.4573143,6.8271904,4.834773,2.368538,3.1270108,3.614438,3.6197217,4.404706,4.069354,5.7426987,4.7188473,2.0873098,3.5478804,3.3604274,2.9397187,2.9318914,4.4006276,4.305386,4.202803,4.7842026,4.2039013,4.609512,4.3067746,1.690749,0.0,3.5675552,3.4182587,2.6787636,4.0717096,3.328275,3.688026,3.61138,3.7781613,3.0201151,4.028548,,,
A_23_P433504,0.0,0.0,0.0,0.0,2.4173934,0.0,1.3490549,0.0,0.0,0.0,1.3219079,2.5644705,3.4438624,0.0,0.0,1.2923795,0.0,0.0,3.3974307,2.2802684,5.1138477,0.68321043,4.434008,2.0274732,0.0,0.0,0.0,0.0,2.9779215,0.0,2.5199738,0.0,0.0,1.4532095,2.8504388,0.0,0.0,0.0,0.0,0.0,0.0,0.00537698,0.0,0.0,2.1243105,2.3408582,2.0720122,0.0,SCN8A,6334.0,GO:0030018|GO:0086010|GO:0005886|GO:0042552|GO:0007605|GO:0005248|GO:0009636|GO:0005524|GO:0030425|GO:0019228|GO:0007399|GO:0050905|GO:0043194|GO:0033268|GO:0007517|GO:0007422|GO:0043025|GO:0007628|GO:0016023|GO:0035725|GO:0034765|GO:0001518|GO:0016021|GO:0006814
A_32_P234518,0.0,0.0,0.19319008,0.0,2.5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4562631,3.052281,0.0,3.633774,0.0,0.27944043,1.7247119,1.5188172,3.4246724,0.0,4.2197766,0.0,0.0,0.0,1.6659681,0.0,3.6024153,0.0,0.0,3.4070385,0.0,1.8788078,0.0,0.0,1.1927598,0.0,1.9146389,0.8307153,0.0,0.0,0.0,0.0,1.3950042,2.4730568,0.0,AWAT1,158833.0,GO:0006629|GO:0005789|GO:0016021|GO:0047196
A_23_P1833,8.702867,8.34142,7.712608,7.749816,6.4634333,8.193032,8.729071,7.716839,8.227521,8.549147,8.504817,9.051544,7.469548,6.4047604,7.238564,8.48973,6.5036826,7.112057,9.533706,7.4516106,10.049367,9.561234,12.079053,9.959288,7.3045835,8.836578,9.160764,7.482356,7.4173536,8.016128,7.2027216,9.454708,8.786363,7.4425426,9.68482,8.124885,6.407006,6.5712037,7.88919,6.2730165,7.498711,8.177346,5.3748794,7.8898954,8.054367,7.366834,7.7576656,7.372077,B3GAT1,27087.0,GO:0015018|GO:0000139|GO:0008499|GO:0005975|GO:0009405|GO:0006486|GO:0044281|GO:0016021|GO:0030204|GO:0030203|GO:0046872
A_24_P345002,0.0,0.0,0.0,0.44607514,1.1320134,0.0,1.5015715,0.0,0.0,0.0,1.1459218,1.5711745,0.0,2.4430645,0.0,3.5475063,4.5776544,0.0,2.5232658,0.0,0.0,2.3793406,2.4197185,0.0,0.0,0.0,0.0,4.484262,0.0,2.835636,0.0,0.0,0.0,2.6331959,3.8993971,3.6655576,0.0,0.0,0.0,0.016222382,0.0,2.5145464,0.0,0.0,0.30862305,0.0,0.0,0.0,NUDT11,55190.0,GO:0052846|GO:0052845|GO:0052844|GO:0052843|GO:0043647|GO:0008486|GO:0052848|GO:0052847|GO:0044281|GO:0046872|GO:0052840|GO:0005829|GO:0005622
A_23_P31224,12.296158,12.597802,12.455546,12.786975,12.392255,12.7751,12.853877,13.177825,12.896989,12.852605,12.550633,13.169794,12.225822,12.338345,12.609628,13.067913,12.263167,12.815359,12.35971,12.314855,12.262701,12.223689,12.377408,12.432613,12.316533,11.4937,11.70155,11.652783,11.799835,12.709539,13.09833,12.647536,12.712013,12.808488,12.416499,13.139789,13.037917,12.986728,12.963248,13.056482,12.312367,12.780809,12.72292,11.985426,12.54448,12.741809,11.843168,13.3764305,PILRA,29992.0,GO:0005515|GO:0007165|GO:0005886|GO:0016032|GO:0016021|GO:0070062
A_24_P76809,0.0,0.0,0.0,0.0,3.0338676,0.0,1.2827275,0.0,0.0,0.0,0.0,2.2854927,7.129773,0.0,0.0,3.7626188,3.4042845,1.8242444,3.3002284,3.0351622,2.9627972,0.0,2.5338402,0.9690771,1.2443384,1.0838091,0.0,0.0,4.2350845,0.0,0.0,0.0,0.0,0.0,1.6193624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6603775,1.0248529,1.8158813,1.966044,0.0,PTPRO,5800.0,GO:0005515|GO:0072112|GO:0043005|GO:0017147|GO:0030424|GO:0090260|GO:0036060|GO:0005886|GO:0030032|GO:0010812|GO:0042803|GO:0032835|GO:0035335|GO:0030426|GO:0016791|GO:0016324|GO:0006470|GO:0043197|GO:0007411|GO:0005001|GO:0090090|GO:0004725|GO:0070062|GO:0003105|GO:0016328|GO:0030027|GO:0002548|GO:0000902|GO:0005887|GO:0003093|GO:0010977|GO:0016021
A_24_P65121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0691204,1.283111,0.0,1.9260705,2.5917659,0.0,1.4063789,0.0,2.5282166,0.0,0.0,2.245304,0.0,0.0,0.0,0.0,0.0,2.0759919,0.0,0.0,0.0,0.03125966,0.0,0.0,0.0,0.8319211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTC23,64927.0,
A_23_P171397,0.0,0.0,0.0,0.0,0.0,1.4547276,1.7294073,0.0,0.0,0.0,0.0,0.22907725,0.0,0.0,2.6319933,0.0,2.8527014,0.3952449,0.0,2.8958504,0.0,6.728248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4674277,0.0,0.0,0.0,4.6939254,4.9252634,0.0,0.0,0.0,2.3157935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBMY1B,378948.0,GO:0008380|GO:0006397|GO:0005515|GO:0000166|GO:0003723|GO:0005634|GO:0007283|GO:0008584
A_23_P405878,1.5132674,0.9778139,0.0,0.0,3.5502086,3.5411677,1.9364295,1.7744025,0.0,0.49917182,0.0,2.4200373,0.0,0.0,3.721074,3.1797848,2.48772,2.1707141,3.2971478,3.2646797,5.136008,4.1168046,2.2821178,2.9722006,2.8641343,0.0,0.0,0.0,2.304463,2.9612389,2.3994586,1.8474185,1.042645,0.0,4.362296,3.0607667,0.0,1.7026333,0.0,2.55073,2.166476,0.0,0.0,1.8093443,0.0,1.7365642,0.44047496,1.6115826,C12orf54,121273.0,
A_23_P134426,4.3333545,8.693675,6.900861,9.6566105,6.2235274,6.516241,9.613509,8.205991,8.320008,6.5789704,6.189181,7.328317,7.5608354,9.926547,8.981691,8.963192,9.189558,7.9365163,9.479275,6.500531,6.5481505,7.73829,7.582259,8.759409,9.270925,8.078832,8.687239,6.7590985,10.310471,11.296349,9.16815,8.092029,7.553864,8.059249,8.500692,8.715934,8.712287,8.86724,5.8262,6.8845673,7.470775,6.479846,9.035648,5.7588663,8.9703045,8.48882,7.77168,10.271398,GPNMB,10457.0,GO:0042470|GO:0008285|GO:0005178|GO:0005887|GO:0030282|GO:0016021|GO:0007155|GO:0008201|GO:0001649
A_32_P154321,1.795838,1.0619007,2.9734097,3.4284453,4.356948,3.286732,4.227987,3.3711352,3.4862201,2.4818122,2.9243402,3.9280787,2.8416789,1.8479213,4.53766,5.470389,3.422824,3.465213,4.7961845,4.699102,6.4074254,4.432256,3.918986,3.4439952,3.3745358,3.7162051,2.871707,2.372445,3.3458478,3.8201096,3.7377818,3.7776303,4.1019115,4.326246,4.9099593,5.059935,3.3883147,2.9708588,2.9844155,4.518377,3.0264692,3.6075716,3.0053062,3.1884046,4.464319,4.082254,3.8863559,3.147376,,,
A_23_P258088,9.060384,9.596235,9.23493,9.130086,9.361047,8.929468,10.225658,9.483901,9.801417,10.082521,9.73491,10.142995,9.557465,9.559347,10.617955,9.793019,9.443791,10.118394,10.123999,9.962056,8.899774,9.2751045,10.331738,10.542798,9.661535,9.151691,10.397119,9.461053,9.488741,10.506565,10.66099,11.013581,10.415945,9.94215,10.008713,11.027388,10.048918,9.932191,9.500895,10.137635,8.867134,10.428702,9.629427,9.213654,9.196185,9.673118,9.670211,10.635049,PACSIN1,29993.0,GO:0008092|GO:0005515|GO:0043005|GO:0048471|GO:0030054|GO:0030137|GO:0005886|GO:0097320|GO:0045202|GO:0005829|GO:0005737|GO:0005543|GO:0030100|GO:0007010|GO:0045806|GO:0007015|GO:0043679|GO:0030659|GO:1900006|GO:0031988|GO:0032587|GO:0048488|GO:0072657|GO:0016020|GO:0048812|GO:0090002|GO:0005768
A_23_P113212,4.669088,4.486537,4.3278837,6.6846466,5.001457,5.2928486,7.337637,2.027657,6.8570433,4.601636,5.7312503,5.9389544,4.6532125,6.354078,5.094183,6.6397767,7.975931,3.9294698,6.1134996,4.001856,5.785762,4.717062,5.1314964,6.5109534,6.6818004,4.553559,3.2915945,6.0166087,7.1279798,7.44348,6.990583,5.3604608,5.3383675,5.1524925,5.3651576,6.3434625,3.5173082,3.983165,3.4113855,3.545421,4.917506,5.193552,5.717287,5.197362,6.457096,4.546454,5.0355477,4.1172466,TMEM45A,55076.0,GO:0016021
A_32_P89415,3.3475916,3.962944,3.4870453,3.9128568,5.443635,3.6259284,4.2542334,4.2763977,4.3785777,2.9682107,3.7264845,4.3158183,4.3772807,3.1051292,4.3423615,4.1542115,4.7418833,4.908325,5.2921543,4.0534744,6.678837,4.404829,5.065939,4.4395885,3.3174243,4.129307,3.5044909,4.644973,5.317662,4.5817785,4.1749263,4.7516346,4.8259134,3.6614006,4.966908,5.430978,2.996597,4.1075473,4.831556,4.2322063,4.055138,4.797499,3.2314198,3.993734,4.351068,4.039274,4.103761,3.9047112,,,
A_23_P76633,3.8508656,0.0,0.0,0.0,2.4450424,2.7110176,1.3732756,0.0,3.758509,0.27290353,1.1377391,2.4180536,0.0,3.1260884,2.9410522,5.118213,3.757799,3.1613548,3.3857045,4.414319,4.4177694,2.7557862,2.173433,2.670289,1.8732655,2.588033,2.6234686,0.0,0.0,0.94288677,0.90691674,2.844365,7.005001,0.0,2.604618,9.028797,3.0124946,2.4217958,1.518094,4.2017317,0.0,0.0,0.0,0.0,2.7387981,2.414004,1.9506882,0.0,NALCN,259232.0,GO:0005515|GO:0005245|GO:0005886|GO:0086010|GO:0005272|GO:0030317|GO:0055085|GO:0070509|GO:0034220|GO:0070588|GO:0034765|GO:0035725|GO:0016021
A_23_P139682,0.0,0.0,0.0,0.0,0.0,0.0,1.4249512,0.0,0.18175903,0.0,0.0,0.27641454,0.0,1.0609549,0.0,0.0,2.0934398,2.3886504,3.6162167,1.8359119,3.201573,1.994327,3.048108,1.4605639,0.0,0.0,0.0,0.0,0.67466587,2.2092445,0.8332642,1.5129328,2.7410247,1.8864179,0.0,0.0,0.0,0.0,0.0,2.6652222,0.17046088,0.0,1.4359117,2.7175472,0.18141936,2.7503312,1.9817303,0.0,PZP,5858.0,GO:0010951|GO:0007565|GO:0004866|GO:0004867|GO:0072562|GO:0005576|GO:0070062
A_23_P28898,2.037321,0.0,2.9544697,0.66153073,2.9264362,0.0,4.149587,0.0,2.0899348,2.159695,2.5775225,2.9452195,2.5893443,0.54187554,2.2843988,0.0,2.3120844,0.0,3.6466591,3.990886,4.4370785,3.4935205,2.8171053,3.840998,2.921353,0.0,0.0,2.380887,0.75731605,4.2348824,2.7210474,4.5597353,2.8733406,0.0,3.3276687,7.288712,0.0,0.0,0.0,0.0,1.1378156,0.8651737,0.0,0.21350904,3.515769,2.8062894,3.0166516,0.0,PLCB4,5332.0,GO:0043647|GO:0005509|GO:0014069|GO:0005634|GO:0044281|GO:0030425|GO:0005790|GO:0005829|GO:0016042|GO:0035556|GO:0004629|GO:0004435|GO:0004871
A_23_P63447,0.889042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18751821,0.0,2.8893828,1.1656516,0.0,2.4530294,1.1629422,1.7856171,3.5031717,2.8216796,0.0,0.0,1.8140903,0.0,0.0,0.0,0.022359347,0.0,0.15090407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947645,0.0,0.0,0.0,0.09089404,0.0,0.0,0.0,DNM3OS,100628315.0,
A_32_P169688,0.0,0.0,0.0,0.0,4.96218,0.0,1.7238526,0.0,0.0,0.0,0.0,2.985075,0.0,3.095479,0.0,0.0,0.0,0.0,0.0,0.75592583,0.0,0.0,0.0,2.4718547,0.0,0.0,0.0,0.0,0.0,4.2241135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1128755,0.0,5.9243894,4.1507783,0.0,0.0,3.640078,3.232193,3.1817753,0.0,0.0,HNF4A,3172.0,GO:0005515|GO:0006629|GO:2000189|GO:0010467|GO:0030308|GO:0003700|GO:0006367|GO:0006805|GO:0008285|GO:0044212|GO:0003705|GO:0060398|GO:0003707|GO:0070328|GO:0005634|GO:0060395|GO:0042803|GO:0005737|GO:0045944|GO:0043401|GO:0010470|GO:0007548|GO:0004879|GO:0006591|GO:0001102|GO:0005504|GO:0006357|GO:0023019|GO:0055088|GO:0005102|GO:0042593|GO:0003677|GO:0000979|GO:0019216|GO:0009749|GO:0001077|GO:0050796|GO:0007596|GO:0031018|GO:0055091|GO:0005654|GO:0008270|GO:0045893|GO:0030522
A_23_P37785,5.6504354,3.7332633,4.473254,4.8775415,4.7956953,3.1846526,5.7562814,4.8514037,5.378338,4.5458,4.2595353,4.0576496,5.3056374,3.5097175,5.5909123,5.8834424,5.7649508,5.56381,4.7440677,5.466807,5.58425,4.6924033,4.533663,5.6718664,5.2341385,4.42206,4.818291,4.644999,5.4659905,5.401961,5.0866976,5.889316,5.607476,4.766502,4.9946227,8.073085,3.5776522,6.299056,5.3099957,5.7633076,4.0395026,6.588928,4.4803123,3.31575,4.961753,5.053271,4.6353073,3.5567605,KCTD19,146212.0,GO:0051260
A_32_P234570,9.603901,9.925211,9.974574,10.090376,10.283286,10.041208,10.853972,10.56521,10.556999,10.295096,10.225842,10.476088,9.403036,9.171263,9.939426,10.011074,9.8032875,10.045958,10.008756,10.021469,10.078987,9.839551,10.6744,10.3401785,9.621997,9.023943,8.716274,9.130645,9.747242,10.194989,10.265316,10.31914,10.400142,9.984551,10.233782,9.911544,9.489465,9.594451,10.137466,9.996219,9.957626,10.633945,10.315273,10.12782,10.235338,10.224756,10.215708,10.071579,,,
